StageId	Name	Description	Icon	BgmId	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]
30090303	冰点-C3	这是极地活动支线副本困难1	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB003.png	7	20001			1						3			0		40	30						2100181	2100190	210018	2100190				30	145									6星意识掉率17.14%	通关8次必出6星意识（不包含首通）。	新版本意识不加入掉落							1		2	1										ChallengeVertical			1	2	3
30090304	冰点-C4	这是极地活动支线副本困难2	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB004.png	7	20001			1						4			0		40	30						2100201	2100200	210020	2100200				30	145									击毁所有感染体。	注意构造体阵容搭配。								1		2	1										ChallengeVertical			1	2	3
30090305	冰点-C5	这是极地活动支线副本困难2	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB005.png	7	20001			1						5			0		40	30						2100211	2100210	210021	2100210				30	145									6星意识掉率17.14%	通关8次必出6星意识（不包含首通）。	新版本意识不加入掉落							1		2	1										ChallengeVertical			1	2	3
30090306	岁星六合·相	这是新年副本	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB006.png	7	20001			1						6			0		40	30						2100224	2100222	210023	2100222				30	145									6星意识掉率17.14%	通关8次必出6星意识（不包含首通）。	新版本意识不加入掉落							1		2	1										ChallengeVertical			1	2	3
30090307	子鼠	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA01.png	7	20001			1						1			0		40	0		30090308					30090307		30090307				0	0									聪颖伶俐	善处逆境	鼠年大吉							1		2	1										Rectangle			1	2	3
30090308	丑牛	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA02.png	7	20001			1						2			0		40	0		30090309					30090308		30090308				0	0									生性勤恳	诚挚忠厚	牛气冲天							1		2	1										Rectangle			1	2	3
30090309	寅虎	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA03.png	7	20001			1						3			0		40	0		30090310					30090309		30090309				0	0									豪爽果断	正气凛然	虎虎生威							1		2	1										Rectangle			1	2	3
30090310	卯兔	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA04.png	7	20001			1						4			0		40	0		30090311					30090310		30090310				0	0									纯洁高雅	焕发生机	玉兔呈祥							1		2	1										Rectangle			1	2	3
30090311	辰龙	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA05.png	7	20001			1						5			0		40	0		30090312					30090311		30090311				0	0									志存高远	来去如风	龙德在田							1		2	1										Rectangle			1	2	3
30090312	巳蛇	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA06.png	7	20001			1						6			0		40	0		30090313					30090312		30090312				0	0									左右逢源	刚柔并济	灵蛇之珠							1		2	1										Rectangle			1	2	3
30090313	午马	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA07.png	7	20001			1						1			0		40	0		30090314					30090313		30090313				0	0									傲岸不羁	雄浑聪敏	马到成功							1		2	1										Rectangle			1	2	3
30090314	未羊	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA08.png	7	20001			1						2			0		40	0		30090315					30090314		30090314				0	0									平易近人	儒雅随和	三羊开泰							1		2	1										Rectangle			1	2	3
30090315	申猴	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA09.png	7	20001			1						3			0		40	0		30090316					30090315		30090315				0	0									智勇双全	千变万化	灵猴献瑞							1		2	1										Rectangle			1	2	3
30090316	酉鸡	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA10.png	7	20001			1						4			0		40	0		30090317					30090316		30090316				0	0									守时尽责	五德化身	金鸡报晓							1		2	1										Rectangle			1	2	3
30090317	戌狗	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA11.png	7	20001			1						5			0		40	0		30090318					30090317		30090317				0	0									其性正直	尽职守信	犬吠福来							1		2	1										Rectangle			1	2	3
30090318	亥猪	这是新年副本	Assets/Product/Texture/Image/UiFuBenMainActiveNYA/FubenMainActiveNYA12.png	7	20001			1						6			0		40	0							30090318		30090318				0	0									憨厚豪放	朴实纯真	金猪贺岁							1		2	1										Rectangle			1	2	3
30090201	解构	这是单挑BOSS1	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner001.png	8	20001			1						1			0		40	15						100701010	2100220	100701	2100220				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090202	重组	这是单挑BOSS2	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner002.png	8	20001			1						2			0		40	15						100701020	2100230	100702	2100230				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090203	拟真	这是单挑BOSS3	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner003.png	8	20001			1						3			0		40	15						100701030	2100240	100703	2100240				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090204	全覆盖	这是单挑BOSS4	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner004.png	8	20001			1						4			0		40	15						100701040	2100250	100704	2100250				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090205	超速运算	这是单挑BOSS5	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner005.png	8	20001			1						5			0		40	15						100701050	2100260	100705	2100260				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090211	解构	这是单挑BOSS1	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner001.png	8	20001			1						1			0		40	15						100701060	2100220	100706	2100220				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090212	重组	这是单挑BOSS2	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner002.png	8	20001			1						2			0		40	15						100701070	2100230	100707	2100230				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090213	拟真	这是单挑BOSS3	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner003.png	8	20001			1						3			0		40	15						100701080	2100240	100708	2100240				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090214	全覆盖	这是单挑BOSS4	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner004.png	8	20001			1						4			0		40	15						100701090	2100250	100709	2100250				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090215	超速运算	这是单挑BOSS5	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner005.png	8	20001			1						5			0		40	15						100701100	2100260	100710	2100260				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090221	解构	这是单挑BOSS1	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner001.png	8	20001			1						1			0		40	15						100701110	2100220	100711	2100220				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090222	重组	这是单挑BOSS2	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner002.png	8	20001			1						2			0		40	15						100701120	2100230	100712	2100230				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090223	拟真	这是单挑BOSS3	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner003.png	8	20001			1						3			0		40	15						100701100	2100240	100710	2100240				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090224	全覆盖	这是单挑BOSS4	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner004.png	8	20001			1						4			0		40	15						100701110	2100250	100711	2100250				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090225	超速运算	这是单挑BOSS5	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner005.png	8	20001			1						5			0		40	15						100701120	2100260	100712	2100260				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1													1	2	3
30090421	BP-1	词缀关卡1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg1.png	9	20002			1						1			0																									3													1										Rectangle			1	2	3
30090422	BP-2	词缀关卡2	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg5.png	9	20002			1						1			0					30090421																				3													1										Rectangle			1	2	3
30090423	BP-3	词缀关卡3	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg3.png	9	20002			1						1			0					30090422																				3													1										Rectangle			1	2	3
30090424	BP-4	词缀关卡4	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg4.png	9	20002			1						1			0					30090423																				3													1										Rectangle			1	2	3
30090425	BP-5	词缀关卡5	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerStageBg2.png	9	20002			1						1			0					30090424																				3													1										Rectangle			1	2	3
30090401	异聚收集QL-1	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA001.png	9	20002			1						1			0		40	30						2101011	2101010	210101	2101010				30	145									击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Square			1	2	3
30090402	异聚收集QL-2	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA002.png	9	20002			1						2			0		40	30						2101021	2101020	210102	2101020				30	145									击毁所有感染体。	注意构造体阵容搭配。								1		2	1										Square			1	2	3
30090403	异聚收集QL-3	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA003.png	9	20002			1						3			0		40	30						2101031	2101030	210103	2101030				30	145									6星意识掉率17.14%	通关8次必出6星意识（不含首通）	新版本意识不加入掉落							1		2	1										Square			1	2	3
30090404	异聚收集QL-4	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchA004.png	9	20002			1						4			0		40	30						2101041	2101040	210104	2101040				30	145									6星意识掉率17.14%	通关8次必出6星意识（不含首通）	新版本意识不加入掉落							1		2	1										Rectangle			1	2	3
30090411	异聚收集QLc-1	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB001.png	9	20002			1						1			0		40	30						2101051	2101050	210105	2101050				30	145									击毁所有感染体。	注意构造体阵容搭配。								1		2	1										ChallengeVertical			1	2	3
30090412	异聚收集QLc-2	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB002.png	9	20002			1						2			0		40	30						2101061	2101060	210106	2101060				30	145									击毁所有感染体。	注意构造体阵容搭配。								1		2	1										ChallengeVertical			1	2	3
30090413	异聚收集QLc-3	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB003.png	9	20002			1						3			0		40	30						2101071	2101070	210107	2101070				30	145									6星意识掉率17.14%	通关8次必出6星意识（不含首通）	新版本意识不加入掉落							1		2	1										ChallengeVertical			1	2	3
30090414	异聚收集QLc-4	质量流失	Assets/Product/Texture/Image/UiFubenBranch/FubenBranchB004.png	9	20002			1						4			0		40	30						2101081	2101080	210108	2101080				30	145									6星意识掉率17.14%	通关8次必出6星意识（不含首通）	新版本意识不加入掉落							1		2	1										ChallengeVertical			1	2	3
30090431	黑闪	解构	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner001.png	9	20002			1						1			0		40	15						100701010	2101090	100701	2101090				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1							3						1	2	3
30090432	黑闪	重组	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner002.png	9	20002			1						2			0		40	15						100701020	2101100	100702	2101100				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1							3						1	2	3
30090433	黑闪	拟真	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner003.png	9	20002			1						3			0		40	15						100701030	2101110	100703	2101110				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1							3						1	2	3
30090434	黑闪	全覆盖	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner004.png	9	20002			1						4			0		40	15						100701040	2101120	100704	2101120				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1							3						1	2	3
30090435	黑闪	超速运算	Assets/Product/Texture/Image/UIImageActivityBossSingle/UIActivityBossSingleLinshiBanner005.png	9	20002			1						5			0		40	15						100701050	2101130	100705	2101130				15	70									击毁所有感染体。	注意构造体阵容搭配。								1		2	1							3						1	2	3
